# wavenumber (k), Specular Transmittance [-]
182.48069000,  0.02735000
182.72175000,  0.02762000
182.96281000,  0.02768000
183.20387000,  0.02762000
183.44492000,  0.02752000
183.68598000,  0.02741000
183.92704000,  0.02726000
184.16810000,  0.02708000
184.40915000,  0.02690000
184.65021000,  0.02674000
184.89127000,  0.02660000
185.13233000,  0.02642000
185.37339000,  0.02618000
185.61444000,  0.02584000
185.85550000,  0.02544000
186.09656000,  0.02502000
186.33762000,  0.02469000
186.57867000,  0.02453000
186.81973000,  0.02462000
187.06079000,  0.02491000
187.30185000,  0.02531000
187.54290000,  0.02568000
187.78396000,  0.02593000
188.02502000,  0.02603000
188.26608000,  0.02599000
188.50714000,  0.02586000
188.74819000,  0.02566000
188.98925000,  0.02539000
189.23031000,  0.02506000
189.47137000,  0.02471000
189.71242000,  0.02444000
189.95348000,  0.02438000
190.19454000,  0.02458000
190.43560000,  0.02498000
190.67665000,  0.02540000
190.91771000,  0.02564000
191.15877000,  0.02557000
191.39983000,  0.02523000
191.64089000,  0.02476000
191.88194000,  0.02433000
192.12300000,  0.02411000
192.36406000,  0.02413000
192.60512000,  0.02436000
192.84617000,  0.02467000
193.08723000,  0.02492000
193.32829000,  0.02502000
193.56935000,  0.02496000
193.81041000,  0.02475000
194.05146000,  0.02441000
194.29252000,  0.02391000
194.53358000,  0.02328000
194.77464000,  0.02261000
195.01569000,  0.02203000
195.25675000,  0.02168000
195.49781000,  0.02161000
195.73887000,  0.02178000
195.97992000,  0.02209000
196.22098000,  0.02245000
196.46204000,  0.02278000
196.70310000,  0.02304000
196.94416000,  0.02320000
197.18521000,  0.02324000
197.42627000,  0.02315000
197.66733000,  0.02296000
197.90839000,  0.02273000
198.14944000,  0.02249000
198.39050000,  0.02224000
198.63156000,  0.02197000
198.87262000,  0.02168000
199.11367000,  0.02141000
199.35473000,  0.02119000
199.59579000,  0.02102000
