# wavenumber (k), Specular Transmittance [-]
 27.72164000,  0.84604000
 27.96270000,  0.84380000
 28.20375000,  0.84173000
 28.44481000,  0.83950000
 28.68587000,  0.83674000
 28.92693000,  0.83372000
 29.16798000,  0.83054000
 29.40904000,  0.82734000
 29.65010000,  0.82438000
 29.89116000,  0.82147000
 30.13221000,  0.81857000
 30.37327000,  0.81554000
 30.61433000,  0.81220000
 30.85539000,  0.80870000
 31.09645000,  0.80506000
 31.33750000,  0.80141000
 31.57856000,  0.79794000
 31.81962000,  0.79457000
 32.06068000,  0.79130000
 32.30173000,  0.78814000
 32.54279000,  0.78507000
 32.78385000,  0.78215000
 33.02491000,  0.77950000
 33.26597000,  0.77698000
 33.50702000,  0.77455000
 33.74808000,  0.77206000
 33.98914000,  0.76932000
 34.23020000,  0.76640000
 34.47125000,  0.76330000
 34.71231000,  0.76007000
 34.95337000,  0.75677000
 35.19443000,  0.75343000
 35.43548000,  0.75011000
 35.67654000,  0.74683000
 35.91760000,  0.74369000
 36.15866000,  0.74058000
 36.39972000,  0.73740000
 36.64077000,  0.73413000
 36.88183000,  0.73062000
 37.12289000,  0.72709000
 37.36395000,  0.72368000
 37.60500000,  0.72052000
 37.84606000,  0.71785000
 38.08712000,  0.71541000
 38.32818000,  0.71305000
 38.56923000,  0.71059000
 38.81029000,  0.70774000
 39.05135000,  0.70471000
 39.29241000,  0.70156000
 39.53347000,  0.69839000
 39.77452000,  0.69532000
 40.01558000,  0.69227000
 40.25664000,  0.68924000
 40.49770000,  0.68615000
 40.73875000,  0.68288000
 40.97981000,  0.67952000
 41.22087000,  0.67608000
 41.46193000,  0.67262000
 41.70299000,  0.66922000
 41.94404000,  0.66585000
 42.18510000,  0.66249000
 42.42616000,  0.65917000
 42.66722000,  0.65589000
 42.90827000,  0.65269000
 43.14933000,  0.64963000
 43.39039000,  0.64665000
 43.63145000,  0.64375000
 43.87250000,  0.64084000
 44.11356000,  0.63783000
 44.35462000,  0.63472000
 44.59568000,  0.63146000
 44.83674000,  0.62808000
 45.07779000,  0.62458000
 45.31885000,  0.62103000
 45.55991000,  0.61747000
 45.80097000,  0.61395000
 46.04202000,  0.61053000
 46.28308000,  0.60717000
 46.52414000,  0.60385000
 46.76520000,  0.60053000
 47.00625000,  0.59717000
 47.24731000,  0.59379000
 47.48837000,  0.59037000
 47.72943000,  0.58694000
 47.97049000,  0.58354000
 48.21154000,  0.58021000
 48.45260000,  0.57703000
 48.69366000,  0.57396000
 48.93472000,  0.57102000
 49.17577000,  0.56813000
 49.41683000,  0.56522000
 49.65789000,  0.56227000
 49.89895000,  0.55921000
 50.14001000,  0.55611000
 50.38106000,  0.55299000
 50.62212000,  0.54990000
 50.86318000,  0.54688000
 51.10424000,  0.54389000
 51.34529000,  0.54091000
 51.58635000,  0.53793000
 51.82741000,  0.53491000
 52.06847000,  0.53190000
 52.30952000,  0.52891000
 52.55058000,  0.52594000
 52.79164000,  0.52303000
 53.03270000,  0.52014000
 53.27376000,  0.51724000
 53.51481000,  0.51428000
 53.75587000,  0.51121000
